"rules","support","confidence","coverage","lift","count"
"{n_char=corto,polaridad=Neutro} => {retweet_es_finde=Laborable}",0.0832416841318918,0.426868848097898,0.195005291444461,1.09406922795829,8023
"{n_char=corto,retweet_es_finde=Laborable} => {retweet_verified=Sin verificar}",0.109750783341288,0.806004266991771,0.136166504119026,1.03904638883436,10578
"{n_char=corto,retweet_verified=Sin verificar} => {retweet_es_finde=Laborable}",0.109750783341288,0.43166700673332,0.25424871864041,1.10636695766443,10578
"{fecha_inicio_T_momento=Noche,n_char=corto} => {polaridad=Neutro}",0.0976115872258305,0.620007908264136,0.157436035774315,1.23478876359777,9408
"{n_char=corto,polaridad=Neutro} => {fecha_inicio_T_momento=Noche}",0.0976115872258305,0.500558659217877,0.195005291444461,1.09605026904917,9408
"{fecha_inicio_T_momento=Noche,n_char=corto} => {retweet_verified=Sin verificar}",0.130428918262746,0.828456570449453,0.157436035774315,1.0679903855154,12571
"{n_char=corto,retweet_verified=Sin verificar} => {fecha_inicio_T_momento=Noche}",0.130428918262746,0.512997347480106,0.25424871864041,1.12328669252397,12571
"{n_char=corto,retweet_es_finde=Finde} => {polaridad=Neutro}",0.111763607312569,0.620506912442396,0.180116619285759,1.23578256503819,10772
"{n_char=corto,polaridad=Neutro} => {retweet_verified=Sin verificar}",0.159230976738395,0.816546953977122,0.195005291444461,1.05263731048248,15347
"{n_char=corto,retweet_verified=Sin verificar} => {polaridad=Neutro}",0.159230976738395,0.626280350948786,0.25424871864041,1.24728076836752,15347
"{n_char=corto,retweet_es_finde=Finde} => {retweet_verified=Sin verificar}",0.144497935299122,0.802246543778802,0.180116619285759,1.03420218528039,13927
"{fecha_inicio_T_momento=Mañana,n_char=corto,retweet_verified=Sin verificar} => {polaridad=Neutro}",0.0211035255545641,0.605177030645641,0.0348716565333776,1.20525204189871,2034
"{1_resp=desde el pasado,adherencia=muy_alta,n_char=corto} => {difusion=alta}",0.0200348612811521,0.921278625954199,0.0217467991948704,3.5384823673674,1931
"{adherencia=muy_alta,difusion=alta,n_char=corto} => {1_resp=desde el pasado}",0.0200348612811521,0.42598720494154,0.0470316034114254,2.12975924819356,1931
"{1_resp=desde el pasado,difusion=alta,n_char=corto} => {adherencia=muy_alta}",0.0200348612811521,0.819261773440815,0.0244547737129339,4.89565926268043,1931
"{adherencia=muy_alta,n_char=corto,RT_popular=muy muchos} => {difusion=alta}",0.0208856425473636,0.945514325974636,0.0220891867776141,3.63156777580646,2013
"{adherencia=muy_alta,difusion=alta,n_char=corto} => {RT_popular=muy muchos}",0.0208856425473636,0.444076770350761,0.0470316034114254,1.7532055576925,2013
"{difusion=alta,n_char=corto,RT_popular=muy muchos} => {adherencia=muy_alta}",0.0208856425473636,0.732532751091703,0.0285115477993816,4.37739299496066,2013
"{adherencia=muy_alta,difusion=alta,n_char=corto} => {fecha_inicio_T_momento=Noche}",0.0238011246913324,0.506066622545775,0.0470316034114254,1.10811080296719,2294
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,n_char=corto} => {difusion=alta}",0.0238011246913324,0.907795805302731,0.0262185885331286,3.48669703142934,2294
"{difusion=alta,fecha_inicio_T_momento=Noche,n_char=corto} => {adherencia=muy_alta}",0.0238011246913324,0.69726443768997,0.034135004461414,4.1666402773535,2294
"{adherencia=muy_alta,difusion=alta,n_char=corto} => {polaridad=Neutro}",0.0294868336411363,0.626957864548864,0.0470316034114254,1.24863008370593,2842
"{adherencia=muy_alta,n_char=corto,polaridad=Neutro} => {difusion=alta}",0.0294868336411363,0.910022414345181,0.0324023157851051,3.49524907704699,2842
"{difusion=alta,n_char=corto,polaridad=Neutro} => {adherencia=muy_alta}",0.0294868336411363,0.722787385554425,0.0407959992529725,4.31915765357472,2842
"{adherencia=muy_alta,difusion=alta,n_char=corto} => {retweet_es_finde=Finde}",0.0318005436699799,0.676152658283697,0.0470316034114254,1.10874909421541,3065
"{adherencia=muy_alta,n_char=corto,retweet_es_finde=Finde} => {difusion=alta}",0.0318005436699799,0.924864212432106,0.0343840136125003,3.55225402576836,3065
"{difusion=alta,n_char=corto,retweet_es_finde=Finde} => {adherencia=muy_alta}",0.0318005436699799,0.720837253057385,0.0441161212674566,4.30750425470747,3065
"{adherencia=muy_alta,n_char=corto,retweet_verified=Sin verificar} => {difusion=alta}",0.0358158162312465,0.911539477158701,0.0392915689651595,3.50107587022834,3452
"{difusion=alta,n_char=corto,retweet_verified=Sin verificar} => {adherencia=muy_alta}",0.0358158162312465,0.734937193953587,0.0487331659438484,4.39176121443578,3452
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,n_char=corto} => {retweet_verified=Sin verificar}",0.0208648917847731,0.795805302730511,0.0262185885331286,1.02589857136056,2011
"{adherencia=muy_alta,n_char=corto,retweet_verified=Sin verificar} => {fecha_inicio_T_momento=Noche}",0.0208648917847731,0.531027198310008,0.0392915689651595,1.16276582746473,2011
"{adherencia=muy_alta,n_char=corto,polaridad=Neutro} => {retweet_es_finde=Finde}",0.0219024299142993,0.675952609670189,0.0324023157851051,1.10842105628447,2111
"{adherencia=muy_alta,n_char=corto,retweet_es_finde=Finde} => {polaridad=Neutro}",0.0219024299142993,0.636994568497284,0.0343840136125003,1.26861887593564,2111
"{n_char=corto,polaridad=Neutro,retweet_es_finde=Finde} => {adherencia=muy_alta}",0.0219024299142993,0.195971036019309,0.111763607312569,1.17106332653066,2111
"{adherencia=muy_alta,n_char=corto,polaridad=Neutro} => {retweet_verified=Sin verificar}",0.0260422070511091,0.803714377201409,0.0324023157851051,1.03609441721964,2510
"{adherencia=muy_alta,n_char=corto,retweet_verified=Sin verificar} => {polaridad=Neutro}",0.0260422070511091,0.662793768154212,0.0392915689651595,1.31999977192353,2510
"{adherencia=muy_alta,n_char=corto,retweet_verified=Sin verificar} => {retweet_es_finde=Finde}",0.0268514867921396,0.683390546606813,0.0392915689651595,1.12061771888762,2588
"{n_char=corto,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {adherencia=muy_alta}",0.0268514867921396,0.185826093200259,0.144497935299122,1.11044023279976,2588
"{adherencia=alta,difusion=intermedia,n_char=corto} => {polaridad=Neutro}",0.0213214085617646,0.5954795711388,0.0358054408499512,1.18593887851017,2055
"{difusion=intermedia,n_char=corto,polaridad=Neutro} => {adherencia=alta}",0.0213214085617646,0.680013236267373,0.0313544022742836,2.43864547320739,2055
"{adherencia=alta,n_char=corto,polaridad=Neutro} => {difusion=intermedia}",0.0213214085617646,0.454746625359593,0.0468863480732917,2.29041540789132,2055
"{difusion=intermedia,n_char=corto,retweet_es_finde=Finde} => {adherencia=alta}",0.0207403872092299,0.691695501730104,0.0299848519433089,2.48054010447056,1999
"{adherencia=alta,n_char=corto,retweet_es_finde=Finde} => {difusion=intermedia}",0.0207403872092299,0.455560619872379,0.0455271731236123,2.294515241667,1999
"{difusion=intermedia,n_char=corto,retweet_verified=Sin verificar} => {adherencia=alta}",0.0257931979000228,0.690939410783769,0.0373306219003548,2.4778286311267,2486
"{adherencia=alta,n_char=corto,retweet_verified=Sin verificar} => {difusion=intermedia}",0.0257931979000228,0.445599569815379,0.0578842522462701,2.2443445724261,2486
"{difusion=intermedia,n_char=corto,retweet_verified=Sin verificar} => {fecha_inicio_T_momento=Noche}",0.0208337656408873,0.558087826570317,0.0373306219003548,1.22201924030489,2008
"{difusion=intermedia,n_char=corto,retweet_verified=Sin verificar} => {polaridad=Neutro}",0.0230022203315972,0.616175653140634,0.0373306219003548,1.22715656164894,2217
"{1_resp=ahora,adherencia=baja,n_char=corto} => {difusion=muy_baja}",0.0379738955406611,0.885769603097774,0.0428710755120251,2.96740514027701,3660
"{1_resp=ahora,difusion=muy_baja,n_char=corto} => {adherencia=baja}",0.0379738955406611,0.873925501432665,0.0434520968645598,3.17659856988547,3660
"{adherencia=baja,difusion=muy_baja,n_char=corto} => {1_resp=ahora}",0.0379738955406611,0.429627890597488,0.0883878732543421,2.14818402944424,3660
"{1_resp=ahora,adherencia=baja,n_char=corto} => {retweet_es_finde=Laborable}",0.0207300118279347,0.483543078412391,0.0428710755120251,1.23932586048512,1998
"{1_resp=ahora,n_char=corto,retweet_es_finde=Laborable} => {adherencia=baja}",0.0207300118279347,0.609332113449222,0.0340208752671661,2.21483812635627,1998
"{adherencia=baja,n_char=corto,retweet_es_finde=Laborable} => {1_resp=ahora}",0.0207300118279347,0.419659735349716,0.0493971903467452,2.0983422189498,1998
"{1_resp=ahora,adherencia=baja,n_char=corto} => {polaridad=Neutro}",0.027141997468407,0.633107454017425,0.0428710755120251,1.26087741777265,2616
"{1_resp=ahora,n_char=corto,polaridad=Neutro} => {adherencia=baja}",0.027141997468407,0.622116527942925,0.0436284783465792,2.26130770840983,2616
"{adherencia=baja,n_char=corto,polaridad=Neutro} => {1_resp=ahora}",0.027141997468407,0.413989555309384,0.0655620344047644,2.06999073043313,2616
"{1_resp=ahora,n_char=corto,retweet_es_finde=Finde} => {adherencia=baja}",0.0221410636840904,0.603336160588069,0.0366977236413438,2.19304366532657,2134
"{adherencia=baja,n_char=corto,retweet_es_finde=Finde} => {1_resp=ahora}",0.0221410636840904,0.403478918510115,0.0548753916706439,2.01743645589551,2134
"{1_resp=ahora,adherencia=baja,n_char=corto} => {retweet_verified=Sin verificar}",0.0358676931377228,0.836640851887706,0.0428710755120251,1.07854100965212,3457
"{1_resp=ahora,n_char=corto,retweet_verified=Sin verificar} => {adherencia=baja}",0.0358676931377228,0.678109062377403,0.0528936938432487,2.46483284243698,3457
"{adherencia=baja,n_char=corto,retweet_verified=Sin verificar} => {1_resp=ahora}",0.0358676931377228,0.389477242000901,0.0920918843767509,1.94742662059197,3457
"{1_resp=ahora,n_char=corto,RT_popular=pocos} => {retweet_verified=Sin verificar}",0.0224730758855388,0.997237569060773,0.0225353281733104,1.28557147570675,2166
"{1_resp=ahora,n_char=corto,retweet_verified=Sin verificar} => {RT_popular=pocos}",0.0224730758855388,0.424872499019223,0.0528936938432487,1.47466819836763,2166
"{n_char=corto,retweet_verified=Sin verificar,RT_popular=pocos} => {1_resp=ahora}",0.0224730758855388,0.224758742347203,0.0999875495424457,1.12381703179644,2166
