"rules","support","confidence","coverage","lift","count","imbalance"
"{adherencia=muy_alta,polaridad=Neutro,retweet_verified=Verificados} => {difusion=alta}",0.0210827747919736,0.960302457466919,0.0219543068207757,3.68836659980779,2032,0.912622130431329
"{adherencia=muy_alta,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0350584133966923,0.973775216138329,0.0360025730945612,3.74011328930598,3379,0.858606313281715
"{adherencia=muy_alta,retweet_es_finde=Finde,retweet_source=Twitter Web App} => {difusion=alta}",0.0245170260007055,0.968045882834904,0.025326305741736,3.71810784567601,2363,0.899928491975211
"{adherencia=muy_alta,retweet_source=Twitter Web App,retweet_verified=Sin verificar} => {difusion=alta}",0.0241538876553713,0.965574450435504,0.0250150443028781,3.70861547309615,2328,0.900941335345752
"{adherencia=muy_alta,n_char=largo,polaridad=Negativo} => {difusion=alta}",0.0237492477848561,0.981140162880412,0.0242057645618476,3.76840085991631,2289,0.90544196037871
"{adherencia=muy_alta,polaridad=Negativo,retweet_es_finde=Finde} => {difusion=alta}",0.0293519536842979,0.975180972078594,0.0300989811375568,3.74551257076907,2829,0.881864420249543
"{adherencia=muy_alta,polaridad=Negativo,retweet_verified=Sin verificar} => {difusion=alta}",0.0288643107634206,0.965972222222222,0.0298810981303563,3.71014325026788,2782,0.881787869164814
"{adherencia=muy_alta,n_char=medio,retweet_es_finde=Finde} => {difusion=alta}",0.025959204000747,0.956422018348624,0.027141997468407,3.6734624600493,2502,0.891701047286576
"{adherencia=muy_alta,n_char=medio,retweet_verified=Sin verificar} => {difusion=alta}",0.0248594135834492,0.941453831041257,0.0264053453964433,3.61597207075072,2396,0.893277344214238
"{adherencia=muy_alta,n_char=largo,polaridad=Positivo} => {difusion=alta}",0.022639081986263,0.970208981769675,0.0233342325330456,3.72641595923029,2182,0.907952784070585
"{adherencia=muy_alta,polaridad=Positivo,retweet_es_finde=Finde} => {difusion=alta}",0.0289473138137827,0.964730290456432,0.0300056027058994,3.70537319099274,2790,0.881171614541991
"{adherencia=muy_alta,polaridad=Positivo,retweet_verified=Sin verificar} => {difusion=alta}",0.0272353759000643,0.950054288816504,0.0286671785188106,3.64900503963945,2625,0.885026949904883
"{adherencia=muy_alta,n_char=corto,RT_popular=muy muchos} => {difusion=alta}",0.0208856425473636,0.945514325974636,0.0220891867776141,3.63156777580646,2013,0.910948036493455
"{adherencia=muy_alta,fecha_inicio_T_momento=Tarde,RT_popular=muy muchos} => {difusion=alta}",0.026311966964786,0.96462533282617,0.0272768774252454,3.70497006569108,2536,0.891928375749395
"{adherencia=muy_alta,retweet_es_finde=Laborable,RT_popular=muy muchos} => {difusion=alta}",0.0219543068207757,0.949304620906236,0.0231267249071403,3.64612568630688,2116,0.907089300591105
"{adherencia=muy_alta,n_char=largo,RT_popular=muy muchos} => {difusion=alta}",0.0311157685044925,0.974333983105913,0.0319354236268183,3.74225942295824,2999,0.874587852063719
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,RT_popular=muy muchos} => {difusion=alta}",0.0333672262455645,0.955152955152955,0.0349339088211492,3.66858819333514,3216,0.860645672410378
"{adherencia=muy_alta,polaridad=Neutro,RT_popular=muy muchos} => {difusion=alta}",0.0328380817995061,0.951593505712568,0.0345085181880434,3.65491692307279,3165,0.86192833102356
"{adherencia=muy_alta,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.048162519972609,0.967688138419846,0.0497707040733747,3.71673380717229,4642,0.803873420729534
"{adherencia=muy_alta,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0314581560872362,0.95017235976183,0.033107841713183,3.64945853106578,3032,0.867342493961114
"{adherencia=muy_alta,retweet_es_finde=Finde,RT_popular=amigos medios} => {difusion=alta}",0.0206781349214584,0.942316784869976,0.0219439314394804,3.61928653699442,1993,0.911286484771574
"{adherencia=muy_alta,retweet_verified=Sin verificar,RT_popular=amigos medios} => {difusion=alta}",0.0283144155547716,0.944290657439446,0.0299848519433089,3.62686786264959,2729,0.879192239160562
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,n_char=corto} => {difusion=alta}",0.0238011246913324,0.907795805302731,0.0262185885331286,3.48669703142934,2294,0.891025387925929
"{adherencia=muy_alta,n_char=corto,polaridad=Neutro} => {difusion=alta}",0.0294868336411363,0.910022414345181,0.0324023157851051,3.49524907704699,2842,0.865852216748768
"{adherencia=muy_alta,n_char=corto,retweet_es_finde=Finde} => {difusion=alta}",0.0318005436699799,0.924864212432106,0.0343840136125003,3.55225402576836,3065,0.859408909758119
"{adherencia=muy_alta,n_char=corto,retweet_verified=Sin verificar} => {difusion=alta}",0.0358158162312465,0.911539477158701,0.0392915689651595,3.50107587022834,3452,0.837901608399858
"{adherencia=muy_alta,n_char=largo,retweet_source=Twitter for Android} => {difusion=alta}",0.0225249527920151,0.960619469026549,0.0234483617272935,3.68958418999429,2171,0.906722789183179
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,retweet_source=Twitter for Android} => {difusion=alta}",0.0239878815546471,0.923691570115861,0.0259695793820423,3.54775009607503,2312,0.893454617362072
"{adherencia=muy_alta,polaridad=Neutro,retweet_source=Twitter for Android} => {difusion=alta}",0.023427610964703,0.907921190188983,0.0258035732813181,3.48717861452118,2258,0.892745725230028
"{adherencia=muy_alta,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.0334917308211077,0.938099389712293,0.0357016870369986,3.60308820352476,3228,0.855613071482199
"{adherencia=muy_alta,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0416779066630699,0.926216278533548,0.0449980286775539,3.55744709323426,4017,0.81675454473912
"{adherencia=muy_alta,fecha_inicio_T_momento=Tarde,n_char=largo} => {difusion=alta}",0.0293519536842979,0.974173553719008,0.0301301072814426,3.74164323960092,2829,0.88164011283722
"{adherencia=muy_alta,fecha_inicio_T_momento=Tarde,polaridad=Neutro} => {difusion=alta}",0.0273910066194933,0.94488188976378,0.0289888153389637,3.62913869049225,2640,0.883238276299113
"{adherencia=muy_alta,fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde} => {difusion=alta}",0.0423419310659667,0.956633849038912,0.0442613766055903,3.6742760675089,4081,0.82392499703311
"{adherencia=muy_alta,fecha_inicio_T_momento=Tarde,retweet_verified=Sin verificar} => {difusion=alta}",0.0405988670083626,0.949296458030082,0.0427673216990724,3.64609433401831,3913,0.82883452555033
"{adherencia=muy_alta,n_char=largo,retweet_es_finde=Laborable} => {difusion=alta}",0.0229710941877114,0.965547317924117,0.0237907493100371,3.70851126150324,2214,0.905772057363048
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,retweet_es_finde=Laborable} => {difusion=alta}",0.025087671971945,0.93,0.0269759913676828,3.571979756117,2418,0.889935116315873
"{adherencia=muy_alta,polaridad=Neutro,retweet_es_finde=Laborable} => {difusion=alta}",0.0228673403747588,0.930350358801182,0.0245792782884771,3.57332542767098,2204,0.899679322221782
"{adherencia=muy_alta,retweet_es_finde=Laborable,retweet_verified=Sin verificar} => {difusion=alta}",0.0346433981448818,0.934508816120907,0.0370712373679733,3.58929739042661,3339,0.849692040429564
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,n_char=largo} => {difusion=alta}",0.0330040879002303,0.967163271511098,0.0341246290801187,3.71471787816939,3181,0.865209110388064
"{adherencia=muy_alta,n_char=largo,polaridad=Neutro} => {difusion=alta}",0.027577763482808,0.963741841914431,0.0286153016123343,3.70157671982931,2658,0.886560292133048
"{adherencia=muy_alta,n_char=largo,retweet_es_finde=Finde} => {difusion=alta}",0.0509949990662157,0.973845849019219,0.0523645493971903,3.74038457879056,4915,0.794695948624435
"{adherencia=muy_alta,n_char=largo,retweet_verified=Sin verificar} => {difusion=alta}",0.0476645016704364,0.967565290648694,0.0492623103899068,3.71626196872967,4594,0.805846007604563
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,polaridad=Neutro} => {difusion=alta}",0.0355875578427507,0.922538999462076,0.0385756676557863,3.54332325839459,3430,0.842171617681822
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde} => {difusion=alta}",0.0495735718287647,0.948204008731891,0.0522815463468282,3.64189841275194,4778,0.790968250838099
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,retweet_verified=Sin verificar} => {difusion=alta}",0.0520532879583325,0.931662024141133,0.0558714282749891,3.57836332233883,5017,0.774055455188124
"{adherencia=muy_alta,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.0504451038575668,0.938066756704611,0.0537756012533461,3.6029628654142,4862,0.783434979342908
"{adherencia=muy_alta,polaridad=Neutro,retweet_verified=Sin verificar} => {difusion=alta}",0.0522296694403519,0.926048565121413,0.0564005727210475,3.55680293311278,5034,0.771022905553812
"{adherencia=muy_alta,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.073685957958955,0.946176392219558,0.0778776120022411,3.63411066529471,7102,0.689779590556122
"{1_resp=tranqui,n_char=largo,retweet_verified=Sin verificar} => {difusion=alta}",0.0211450270797452,0.298608058608059,0.0708119773401672,1.14690531221654,2038,0.611391854355611
"{1_resp=desde el pasado,retweet_es_finde=Finde,retweet_source=Twitter for iPhone} => {difusion=alta}",0.0203046211948289,0.510166840458811,0.0397999626486273,1.95946841544198,1957,0.788121454788121
"{1_resp=desde el pasado,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0203046211948289,0.471566265060241,0.0430578323753398,1.81120984135794,1957,0.767544984791293
"{1_resp=desde el pasado,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0259695793820423,0.669967880085653,0.0387624245191011,2.57323839238126,2503,0.81125840391993
"{1_resp=desde el pasado,n_char=corto,retweet_verified=Sin verificar} => {difusion=alta}",0.0204913780581436,0.401912901912902,0.0509846236849204,1.5436825261883,1975,0.719865872364713
"{1_resp=desde el pasado,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.0221721898279762,0.420917864880835,0.0526758108360482,1.61667751864767,2137,0.714025825782978
"{1_resp=desde el pasado,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0260837085762902,0.404310067545835,0.0645141208939429,1.55288965211615,2514,0.655462184873949
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde} => {difusion=alta}",0.0247764105330871,0.406053392280224,0.0610176173974394,1.55958548078236,2388,0.67208871165215
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,retweet_verified=Sin verificar} => {difusion=alta}",0.0231474756697309,0.379809329247531,0.0609449897283725,1.45878627446942,2231,0.668824163969795
"{1_resp=desde el pasado,n_char=largo,retweet_es_finde=Finde} => {difusion=alta}",0.0329833371376398,0.426883308714919,0.0772654645058206,1.63958982468165,3179,0.60101491723997
"{1_resp=desde el pasado,n_char=largo,retweet_verified=Sin verificar} => {difusion=alta}",0.0297047166483368,0.387258217232517,0.0767051939158764,1.48739624983281,2863,0.597522279233054
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,polaridad=Neutro} => {difusion=alta}",0.0215289161876699,0.436750157861503,0.0492934365337926,1.67748679823892,2075,0.732553114872164
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde} => {difusion=alta}",0.0320910543462472,0.441794029424368,0.0726380444481335,1.69685949406151,3093,0.623853527342942
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,retweet_verified=Sin verificar} => {difusion=alta}",0.0324230665476956,0.411725955204216,0.0787491440310431,1.58137287855634,3125,0.592171589025339
"{1_resp=desde el pasado,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.0334709800585172,0.416096994711725,0.0804403311821709,1.59816133515205,3226,0.585429256270889
"{1_resp=desde el pasado,polaridad=Neutro,retweet_verified=Sin verificar} => {difusion=alta}",0.0336784876844224,0.396967102849456,0.0848394928513623,1.52468651099212,3246,0.563430474604496
"{1_resp=desde el pasado,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0489095474258679,0.384722108871297,0.127129547010853,1.47765546733216,4714,0.393497379952808
"{1_resp=hace un ratín,fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde} => {difusion=alta}",0.0219958083459567,0.398421349370419,0.0552074038720923,1.53027203694189,2120,0.698816045237675
"{1_resp=hace un ratín,n_char=largo,retweet_es_finde=Finde} => {difusion=alta}",0.0257931979000228,0.400580083789881,0.0643896163183997,1.53856338709796,2486,0.655514680363712
"{1_resp=hace un ratín,n_char=largo,retweet_verified=Sin verificar} => {difusion=alta}",0.0232616048639788,0.314005602240896,0.074080222448175,1.20604478979764,2242,0.598626300346759
"{1_resp=hace un ratín,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.021850553007823,0.339294345094248,0.064399991699695,1.30317476563616,2106,0.646925843466347
"{1_resp=hace un ratín,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0341246290801187,0.320846746658863,0.106358033657737,1.23232052030264,3289,0.463033441477414
"{n_char=largo,retweet_es_finde=Finde,RT_popular=muchos} => {difusion=alta}",0.0236558693531987,0.375679683638161,0.0629681890809487,1.44292497283866,2280,0.65869196413115
"{n_char=largo,retweet_verified=Sin verificar,RT_popular=muchos} => {difusion=alta}",0.0252121765474881,0.353351752217537,0.0713514971675209,1.35716699538657,2430,0.616668359229545
"{fecha_inicio_T_momento=Noche,retweet_verified=Sin verificar,RT_popular=muchos} => {difusion=alta}",0.0235832416841319,0.338143409699494,0.0697433130667552,1.29875420872147,2273,0.621873201773686
"{polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muchos} => {difusion=alta}",0.0202112427631715,0.310834530078187,0.0650225145774107,1.19386521391551,1948,0.640091116173121
"{polaridad=Neutro,retweet_verified=Sin verificar,RT_popular=muchos} => {difusion=alta}",0.0229710941877114,0.297540653138019,0.077203212218049,1.14280558024821,2214,0.582203753174368
"{retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muchos} => {difusion=alta}",0.0334813554398124,0.346058981233244,0.0967504305783237,1.32915664020174,3227,0.505546293921518
"{n_char=largo,retweet_es_finde=Finde,retweet_source=Twitter for iPhone} => {difusion=alta}",0.0244858998568197,0.415054519873373,0.0589944180448631,1.59415735771242,2360,0.682899366643209
"{n_char=largo,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0245066506194103,0.332114735658043,0.0737897117719076,1.275599045676,2362,0.602533172496984
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_source=Twitter for iPhone} => {difusion=alta}",0.0238945031229898,0.394484412470024,0.0605714760017431,1.51515089832971,2303,0.672604701526424
"{fecha_inicio_T_momento=Noche,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0277852711087132,0.296665558878919,0.0936585669523355,1.13944448457272,2678,0.510988137264256
"{polaridad=Neutro,retweet_es_finde=Finde,retweet_source=Twitter for iPhone} => {difusion=alta}",0.0240501338424187,0.345763723150358,0.0695565562034405,1.32802260160508,2318,0.623812754409769
"{polaridad=Neutro,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0278267726338943,0.278997191303443,0.0997385403913594,1.07158313908538,2682,0.483403590944575
"{retweet_es_finde=Finde,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0352555456413023,0.318492829693505,0.110694943039157,1.22327950552002,3398,0.44569751274525
"{adherencia=alta,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0212695316552883,0.367910983488873,0.0578116245772032,1.41308665061866,2050,0.682205759015935
"{fecha_inicio_T_momento=Tarde,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0232823556265693,0.376573250545394,0.0618268971384698,1.44635701897131,2244,0.66420215904752
"{retweet_es_finde=Laborable,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0213317839430599,0.339834710743802,0.0627710568363387,1.30525022279864,2056,0.65470297029703
"{n_char=largo,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0281069079288664,0.473601398601399,0.0593471810089021,1.81902646050849,2709,0.68934353317915
"{fecha_inicio_T_momento=Noche,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0293312029217074,0.399237395848044,0.0734680749517545,1.53340633962805,2827,0.613772659124983
"{polaridad=Neutro,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0278060218713038,0.349458860346851,0.0795687991533689,1.34221502661792,2680,0.57923079480105
"{retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0407026208213152,0.411431567907708,0.0989292606503289,1.58024218450947,3923,0.506708786556374
"{fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0221929405905667,0.360890838535515,0.0614948849370214,1.38612340797522,2139,0.663631327470397
"{n_char=largo,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0275155111950364,0.450178237990154,0.061121371210392,1.72906188467232,2652,0.677760914834292
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0233861094395219,0.417407407407407,0.0560270589944181,1.60319441861563,2254,0.697379603399433
"{polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0242265153244382,0.347832563682407,0.0696499346350978,1.33596868386219,2335,0.62367671009772
"{n_char=largo,retweet_es_finde=Finde,retweet_source=Twitter Web App} => {difusion=alta}",0.0250980473532402,0.292857142857143,0.0857006494988691,1.12481697389245,2419,0.544173266526588
"{n_char=largo,polaridad=Negativo,retweet_es_finde=Finde} => {difusion=alta}",0.0265298499719865,0.348935589519651,0.0760307941316843,1.34020522790639,2557,0.594876946258162
"{n_char=largo,polaridad=Negativo,retweet_verified=Sin verificar} => {difusion=alta}",0.0273287543317217,0.28599348534202,0.0955572617293686,1.09845477421832,2634,0.50154720555731
"{fecha_inicio_T_momento=Noche,polaridad=Negativo,retweet_es_finde=Finde} => {difusion=alta}",0.0206262580149821,0.330342306414091,0.0624390446348903,1.26879143129046,1988,0.65499244609257
"{polaridad=Negativo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0316967898570272,0.273451485857501,0.115913759830674,1.05028298039044,3055,0.419198458342116
"{n_char=largo,polaridad=Positivo,retweet_es_finde=Finde} => {difusion=alta}",0.0255856902741176,0.323792016806723,0.07901890394472,1.24363282712463,2466,0.577899748710488
"{fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0271108713245212,0.409432779692886,0.0662156834263659,1.5725651618857,2613,0.648304057097322
"{fecha_inicio_T_momento=Noche,n_char=largo,RT_popular=muy muchos} => {difusion=alta}",0.0219646822020709,0.49788334901223,0.0441161212674566,1.91228950922518,2117,0.765433912372838
"{n_char=largo,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.030700753252682,0.497227356746765,0.0617438940881077,1.90976994891076,2959,0.681585131382183
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,RT_popular=muy muchos} => {difusion=alta}",0.0249735427776971,0.410470668485675,0.0608412359154199,1.57655152506521,2407,0.673531575076179
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0319873005332946,0.469540054827901,0.0681247535846942,1.80342749519498,3083,0.648353571053645
"{fecha_inicio_T_momento=Noche,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0216845469070988,0.47804208600183,0.0453611670228881,1.83608242340912,2090,0.756940385739334
"{polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0330663401880019,0.416383590279592,0.07941316843394,1.59926210242798,3187,0.589966509928622
"{polaridad=Neutro,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0221825652092714,0.451245251160827,0.0491585565769542,1.73316010988216,2138,0.735032859103055
"{retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0285219231806769,0.491331546023235,0.0580502583469943,1.88712509240501,2749,0.697888332140301
"{adherencia=alta,retweet_verified=Sin verificar,RT_popular=amigos medios} => {difusion=alta}",0.0210723994106783,0.303270120949679,0.0694839285343736,1.16481154050259,2031,0.61817876344086
"{adherencia=alta,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0257309456122513,0.32258064516129,0.0797659313979789,1.23898014433472,2480,0.574417530196027
"{adherencia=alta,fecha_inicio_T_momento=Tarde,n_char=largo} => {difusion=alta}",0.0205017534394389,0.402362044390145,0.0509534975410346,1.54540760988328,1976,0.720075635948482
"{adherencia=alta,fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde} => {difusion=alta}",0.0248490382021539,0.350504902678179,0.0708949803905294,1.34623270622174,2395,0.61834620073141
"{adherencia=alta,fecha_inicio_T_momento=Tarde,retweet_verified=Sin verificar} => {difusion=alta}",0.0246519059575439,0.334412385643913,0.0737170841028408,1.28442394808048,2376,0.603192167119337
"{adherencia=alta,retweet_es_finde=Laborable,retweet_verified=Sin verificar} => {difusion=alta}",0.0229192172812351,0.304605626034197,0.0752422651532444,1.16994099977796,2209,0.592029730895577
"{adherencia=alta,fecha_inicio_T_momento=Noche,n_char=largo} => {difusion=alta}",0.0231371002884356,0.389247687205446,0.0594405594405594,1.49503748259486,2230,0.677263665932221
"{adherencia=alta,n_char=largo,polaridad=Neutro} => {difusion=alta}",0.0225457035546056,0.398642450926436,0.0565562034404764,1.53112125229902,2173,0.692337515860708
"{adherencia=alta,n_char=largo,retweet_es_finde=Finde} => {difusion=alta}",0.0340520014110519,0.401418786692759,0.084829117470067,1.54178470945332,3282,0.564158996932106
"{adherencia=alta,n_char=largo,retweet_verified=Sin verificar} => {difusion=alta}",0.0383992861737669,0.393555933645257,0.0975700857006495,1.51158476116192,3701,0.509465207650096
"{adherencia=alta,fecha_inicio_T_momento=Noche,polaridad=Neutro} => {difusion=alta}",0.020979020979021,0.319582740635372,0.0656450374551265,1.22746567736983,2022,0.638355046090003
"{adherencia=alta,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde} => {difusion=alta}",0.0262497146770144,0.343004338394794,0.0765288124338569,1.31742425054463,2530,0.591783567134268
"{adherencia=alta,fecha_inicio_T_momento=Noche,retweet_verified=Sin verificar} => {difusion=alta}",0.0312713992239215,0.316430446194226,0.0988255068373763,1.21535822368263,3014,0.492611928492327
"{adherencia=alta,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.0281172833101616,0.338580709645177,0.0830445518872819,1.30043380716592,2710,0.562393049888114
"{adherencia=alta,polaridad=Neutro,retweet_verified=Sin verificar} => {difusion=alta}",0.0299225996555373,0.309375670456983,0.096719304434438,1.18826196979298,2884,0.500190282887226
"{adherencia=alta,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0419787927206325,0.335934905347061,0.124961092320143,1.29027170029331,4046,0.394355131149522
"{n_char=largo,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.0277126434396464,0.303557222411638,0.0912929800170156,1.165914250836,2671,0.521907629235795
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.0244443983316387,0.285091965150048,0.0857421510240501,1.09499218080386,2356,0.54286820205148
"{fecha_inicio_T_momento=Tarde,n_char=largo,polaridad=Neutro} => {difusion=alta}",0.0216430453819178,0.267916773696378,0.0807827187649146,1.0290250451265,2086,0.56205754367734
"{fecha_inicio_T_momento=Tarde,n_char=largo,retweet_es_finde=Finde} => {difusion=alta}",0.0367599759291154,0.290433642101812,0.126569276420908,1.11550869901398,3543,0.382074074074074
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_es_finde=Laborable} => {difusion=alta}",0.0206885103027536,0.269168466522678,0.0768608246353053,1.03383259505813,1994,0.579716795594598
"{fecha_inicio_T_momento=Noche,n_char=largo,polaridad=Neutro} => {difusion=alta}",0.0230955987632545,0.292317793827971,0.0790085285634247,1.12274542140462,2226,0.573401568087131
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_es_finde=Finde} => {difusion=alta}",0.037019360461497,0.34271443665354,0.108018094664979,1.31631078479084,3568,0.459748880608698
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_verified=Sin verificar} => {difusion=alta}",0.0403083563320952,0.273938795656466,0.147143657529414,1.05215465860212,3885,0.308326975784804
"{n_char=largo,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.0356705608931128,0.287891475464746,0.123902803428026,1.10574464765455,3438,0.391451872135246
"{n_char=largo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0602705899441804,0.276671746999428,0.217841505675334,1.06265148319514,5809,0.101735309451106
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.0369882343176112,0.28887448342922,0.128042580564836,1.10952022243863,3565,0.376527900797166
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0540453611670229,0.273840815897382,0.197360502998485,1.05177833417636,5209,0.156064461407973
"{1_resp=desde el pasado,adherencia=muy_alta,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0205328795833247,0.965365853658537,0.0212695316552883,3.70781428657516,1979,0.915716272600834
"{1_resp=desde el pasado,adherencia=muy_alta,n_char=largo,retweet_es_finde=Finde} => {difusion=alta}",0.0212902824178789,0.969754253308129,0.0219543068207757,3.72466942067203,2052,0.913347642896892
"{1_resp=desde el pasado,adherencia=muy_alta,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde} => {difusion=alta}",0.0238011246913324,0.943256578947368,0.0252329273100786,3.62289613421955,2294,0.898145212428662
"{1_resp=desde el pasado,adherencia=muy_alta,fecha_inicio_T_momento=Noche,retweet_verified=Sin verificar} => {difusion=alta}",0.0242887676122097,0.933041052212037,0.0260318316698139,3.58365994637366,2341,0.894030559733988
"{1_resp=desde el pasado,adherencia=muy_alta,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.0240916353675998,0.933655006031363,0.0258035732813181,3.58601804380788,2322,0.895007720020587
"{1_resp=desde el pasado,adherencia=muy_alta,polaridad=Neutro,retweet_verified=Sin verificar} => {difusion=alta}",0.0248386628208587,0.92289899768697,0.0269137390799112,3.54470595341777,2394,0.889539021111726
"{1_resp=desde el pasado,adherencia=muy_alta,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0343425120873192,0.940073842658336,0.0365317175406196,3.61067175831257,3310,0.852519264967398
"{1_resp=hace un ratín,adherencia=muy_alta,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0212487808926978,0.959250585480094,0.0221514390653857,3.684326529439,2048,0.911758865811525
"{adherencia=muy_alta,retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muchos} => {difusion=alta}",0.0226909588927393,0.941455015066724,0.024102010748895,3.61597661840125,2187,0.902536662703131
"{adherencia=muy_alta,retweet_es_finde=Finde,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0241538876553713,0.944038929440389,0.0255856902741176,3.62590101607251,2328,0.896797717184528
