rules,support,confidence,coverage,lift,count
"{adherencia=intermedia,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.034796862680002,0.273483365949119,0.127235755488235,1.32458241681844,3354
"{1_resp=ahora,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.036311574054862,0.676197836166924,0.053699630659418,3.27507949512374,3500
"{1_resp=ahora,adherencia=muy_baja} => {RT_popular=muy muchos}",0.021143710835374,0.164434403743747,0.128584471095987,0.796417431689477,2038
"{1_resp=ahora,fecha_inicio_T_momento=Tarde} => {RT_popular=muy muchos}",0.020241108851724,0.235827390305814,0.085830186330249,1.14220041690351,1951
"{1_resp=ahora,retweet_es_finde=Laborable} => {RT_popular=muy muchos}",0.02057310038594,0.227617079889807,0.090384695190273,1.10243480711616,1983
"{1_resp=ahora,difusion=muy_baja} => {RT_popular=muy muchos}",0.031217578951737,0.201675603217158,0.154791052828153,0.976790515194987,3009
"{1_resp=ahora,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.027845789932357,0.254070427868232,0.109598705233017,1.23055828357184,2684
"{1_resp=tranqui,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.030781840063078,0.655690607734807,0.046945677885214,3.17575530367029,2967
"{1_resp=tranqui,difusion=baja} => {RT_popular=muy muchos}",0.0220878117608,0.268779194546143,0.082178279453874,1.30179835203827,2129
"{1_resp=tranqui,retweet_es_finde=Laborable} => {RT_popular=muy muchos}",0.020521226708719,0.210291303423347,0.09758476158858,1.01851957963768,1978
"{1_resp=tranqui,fecha_inicio_T_momento=Noche} => {RT_popular=muy muchos}",0.022440552765905,0.223843526855014,0.100251068597751,1.08415807580027,2163
"{1_resp=tranqui,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.022212308586131,0.216897983993516,0.102409013570154,1.05051820919386,2141
"{1_resp=desde el pasado,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.020936216126489,0.570056497175141,0.036726563472631,2.76099721871853,2018
"{1_resp=desde el pasado,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.030595094825082,0.194268774703557,0.157488484043657,0.940916469329505,2949
"{1_resp=rapida,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.03076109059219,0.648796498905908,0.047412540980205,3.14236455135635,2965
"{1_resp=rapida,fecha_inicio_T_momento=Noche} => {RT_popular=muy muchos}",0.02030335726439,0.221204928224257,0.091785284475246,1.07137835393597,1957
"{1_resp=rapida,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.022710295887455,0.213581812859791,0.106330663568079,1.03445674980803,2189
"{1_resp=hace un ratín,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.023478026310329,0.593963254593176,0.039527742042578,2.87678660287056,2263
"{1_resp=hace un ratín,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.024204257791426,0.180614693814353,0.134010457733328,0.874784639333595,2333
"{retweet_source=Twitter Web App,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.023208283188779,0.513308857273979,0.045213097066025,2.48614713506478,2237
"{n_char=medio,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.04879238079429,0.685168997668998,0.071212184089306,3.31853019181545,4703
"{n_char=corto,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.042930655268291,0.691973244147157,0.062040917956592,3.35148570709292,4138
"{difusion=baja,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.058658754201768,0.656830855018587,0.089305722704071,3.18127794852176,5654
"{adherencia=baja,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.05807776901689,0.649947753396029,0.089357596381292,3.14794050823257,5598
"{adherencia=muy_baja,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.026860190065153,0.55749354005168,0.048180271403079,2.70015010996941,2589
"{fecha_inicio_T_momento=Tarde,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.053295015977093,0.600959288722508,0.088683238577416,2.91067101760641,5137
"{retweet_es_finde=Laborable,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.055546333568494,0.663034055727554,0.083775988712288,3.2113223739243,5354
"{n_char=largo,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.050545711084367,0.555087159621739,0.091059052994149,2.68849510786494,4872
"{fecha_inicio_T_momento=Noche,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.065692824832967,0.678380115706021,0.096837780636594,3.28564909264218,6332
"{difusion=muy_baja,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.052205668755447,0.591234872517918,0.088299373365979,2.86357202614226,5032
"{retweet_es_finde=Finde,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.086722413578454,0.617082533589251,0.140536166327759,2.98876193395311,8359
"{retweet_es_finde=Finde,retweet_source=Twitter Web App} => {RT_popular=muy muchos}",0.025667095489065,0.163775983053091,0.156720753620783,0.793228453571247,2474
"{difusion=baja,n_char=medio} => {RT_popular=muy muchos}",0.028623895090675,0.348402576082839,0.082157529982985,1.68744422408284,2759
"{adherencia=baja,n_char=medio} => {RT_popular=muy muchos}",0.027617545752583,0.307461307461307,0.089824459476283,1.48915031925936,2662
"{fecha_inicio_T_momento=Tarde,n_char=medio} => {RT_popular=muy muchos}",0.023789268373657,0.248968512486428,0.095551313441507,1.20584779566564,2293
"{n_char=medio,retweet_es_finde=Laborable} => {RT_popular=muy muchos}",0.025584097605511,0.258246936852026,0.099068348757107,1.25078668153827,2466
"{fecha_inicio_T_momento=Noche,n_char=medio} => {RT_popular=muy muchos}",0.031580694692285,0.276124818577649,0.11437108353737,1.33737596166335,3044
"{difusion=muy_baja,n_char=medio} => {RT_popular=muy muchos}",0.023737394696435,0.176761433868974,0.134290575590322,0.85612185758317,2288
"{n_char=medio,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.040471842968004,0.268405119031237,0.150786404946674,1.2999865641517,3901
"{difusion=baja,n_char=corto} => {RT_popular=muy muchos}",0.023996763082541,0.292414664981037,0.082064157363987,1.41627379167842,2313
"{adherencia=baja,n_char=corto} => {RT_popular=muy muchos}",0.022907415860896,0.229593428304045,0.099773830767315,1.11200700303353,2208
"{fecha_inicio_T_momento=Tarde,n_char=corto} => {RT_popular=muy muchos}",0.024297630410425,0.215495031284505,0.112752624808067,1.04372318353102,2342
"{n_char=corto,retweet_es_finde=Laborable} => {RT_popular=muy muchos}",0.026849815329709,0.197180952380952,0.136168402705731,0.955021237028051,2588
"{fecha_inicio_T_momento=Noche,n_char=corto} => {RT_popular=muy muchos}",0.031777814665726,0.201858442071965,0.157426235630991,0.977676072279412,3063
"{difusion=muy_baja,n_char=corto} => {RT_popular=muy muchos}",0.028053284641242,0.14196461384995,0.197607586006557,0.687587819695945,2704
"{n_char=corto,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.039455118894468,0.219066820276498,0.180105407312114,1.06102269598568,3803
"{n_char=corto,retweet_verified=Sin verificar} => {RT_popular=muy muchos}",0.023374278955887,0.091940420322383,0.254232892061252,0.445301906137072,2253
"{adherencia=baja,difusion=baja} => {RT_popular=muy muchos}",0.040285097730008,0.245946288320243,0.163796323193759,1.19121003158694,3883
